STAY_DATE,PROPERTY,ROOM_CATEGORY,Rooms_Sold,Room_Revenue,Occupancy_Percentage
2022-01-30,Wisconsin Dells,THE,31,5155.73,10.097719869706841
2022-01-31,Atlanta,PRE,35,6143.85,9.58904109589041
2022-01-31,Atlanta,STA,24,2696.66,6.575342465753424
2022-01-31,Atlanta,THE,55,7308.85,15.068493150684931
2022-01-31,Colorado,PRE,3,1144.23,1.2875536480686696
2022-01-31,Colorado,STA,58,6569.51,24.892703862660944
2022-01-31,Colorado,THE,30,4943.41,12.875536480686694
2022-01-31,Concord,PRE,12,3000.09,3.32409972299169
2022-01-31,Concord,STA,61,7605.88,16.897506925207757
2022-01-31,Concord,THE,54,8117.83,14.958448753462603
2022-01-31,Grand Mound,PRE,41,9971.21,10.301507537688442
2022-01-31,Grand Mound,STA,145,20907.06,36.4321608040201
2022-01-31,Grand Mound,THE,72,13543.37,18.090452261306535
2022-01-31,Grapevine,PRE,17,4439.54,2.809917355371901
2022-01-31,Grapevine,STA,79,10317.79,13.057851239669422
2022-01-31,Grapevine,THE,49,7321.96,8.099173553719009
2022-01-31,Gurnee,PRE,2,595.3299999999999,0.6920415224913495
2022-01-31,Gurnee,STA,56,5922.31,19.377162629757784
2022-01-31,Gurnee,THE,28,3972.16,9.688581314878892
2022-01-31,Kansas City,PRE,10,2090.8,8.928571428571429
2022-01-31,Kansas City,STA,53,5570.88,47.32142857142857
2022-01-31,Kansas City,THE,30,4550.14,26.785714285714285
2022-01-31,Manteca,PRE,8,2323.25,1.6
2022-01-31,Manteca,STA,147,18052.82,29.4
2022-01-31,Manteca,THE,35,6324.47,7.000000000000001
2022-01-31,Mason,PRE,56,10493.97,13.96508728179551
2022-01-31,Mason,STA,92,11750.5,22.942643391521198
2022-01-31,Mason,THE,118,16348.52,29.42643391521197
2022-01-31,Minnesota,PRE,9,1709.22,2.2277227722772275
2022-01-31,Minnesota,STA,66,7485.92,16.33663366336634
2022-01-31,Minnesota,THE,29,3876.7799999999997,7.1782178217821775
2022-01-31,New England,PRE,12,4870.24,2.955665024630542
2022-01-31,New England,STA,170,22641.39,41.87192118226601
2022-01-31,New England,THE,58,11553.9,14.285714285714285
2022-01-31,Poconos,PRE,53,17284.3,13.216957605985039
2022-01-31,Poconos,STA,191,35981.01,47.63092269326683
2022-01-31,Poconos,THE,108,28942.88,26.932668329177055
2022-01-31,Sandusky,PRE,21,3541.53,7.7490774907749085
2022-01-31,Sandusky,STA,108,11720.21,39.85239852398524
2022-01-31,Sandusky,THE,72,8574.94,26.56826568265683
2022-01-31,Scottsdale,PRE,20,4101.62,7.142857142857142
2022-01-31,Scottsdale,STA,65,7486.79,23.214285714285715
2022-01-31,Scottsdale,THE,84,11181.47,30.0
2022-01-31,Southern California,PRE,1,368.08,0.2074688796680498
2022-01-31,Southern California,STA,51,6480.43,10.58091286307054
2022-01-31,Southern California,THE,24,4556.76,4.979253112033195
2022-01-31,Traverse City,PRE,10,2537.63,5.1020408163265305
2022-01-31,Traverse City,STA,71,8127.52,36.224489795918366
2022-01-31,Traverse City,THE,84,12653.75,42.857142857142854
2022-01-31,Williamsburg,PRE,80,17278.24,21.978021978021978
2022-01-31,Williamsburg,STA,143,19245.68,39.285714285714285
2022-01-31,Williamsburg,THE,112,18723.87,30.76923076923077
2022-01-31,Wisconsin Dells,PRE,5,1005.8199999999999,1.6286644951140066
2022-01-31,Wisconsin Dells,STA,48,4866.49,15.63517915309446
2022-01-31,Wisconsin Dells,THE,17,2850.89,5.537459283387622
2022-02-01,Atlanta,PRE,26,4323.07,7.123287671232877
2022-02-01,Atlanta,STA,38,4120.43,10.41095890410959
2022-02-01,Atlanta,THE,42,6021.65,11.506849315068493
2022-02-01,Colorado,PRE,3,873.74,1.2875536480686696
2022-02-01,Colorado,STA,38,4298.0,16.30901287553648
2022-02-01,Colorado,THE,18,3037.3,7.725321888412018
2022-02-01,Concord,PRE,8,1745.83,2.21606648199446
2022-02-01,Concord,STA,46,5849.69,12.742382271468145
2022-02-01,Concord,THE,45,7063.88,12.465373961218837
2022-02-01,Grand Mound,PRE,49,10992.61,12.311557788944723
2022-02-01,Grand Mound,STA,125,16846.19,31.4070351758794
2022-02-01,Grand Mound,THE,79,14406.93,19.849246231155778
2022-02-01,Grapevine,PRE,25,6696.63,4.132231404958678
2022-02-01,Grapevine,STA,95,12570.98,15.702479338842975
2022-02-01,Grapevine,THE,52,8880.34,8.59504132231405
2022-02-01,Gurnee,PRE,2,720.1600000000001,0.6920415224913495
2022-02-01,Gurnee,STA,19,2011.46,6.5743944636678195
2022-02-01,Gurnee,THE,8,1084.72,2.768166089965398
2022-02-01,Kansas City,PRE,21,4219.14,18.75
2022-02-01,Kansas City,STA,53,5448.07,47.32142857142857
2022-02-01,Kansas City,THE,25,3845.65,22.321428571428573
2022-02-01,Manteca,PRE,7,1945.6200000000001,1.4000000000000001
2022-02-01,Manteca,STA,84,9499.72,16.8
2022-02-01,Manteca,THE,19,3178.8,3.8
2022-02-01,Mason,PRE,52,9522.28,12.967581047381547
2022-02-01,Mason,STA,64,7638.69,15.96009975062344
2022-02-01,Mason,THE,82,11280.48,20.448877805486283
2022-02-01,Minnesota,PRE,12,2349.72,2.9702970297029703
2022-02-01,Minnesota,STA,42,4987.3,10.396039603960396
2022-02-01,Minnesota,THE,16,2227.28,3.9603960396039604
2022-02-01,New England,PRE,9,3649.18,2.2167487684729066
2022-02-01,New England,STA,122,14691.62,30.049261083743843
2022-02-01,New England,THE,58,11269.67,14.285714285714285
2022-02-01,Poconos,PRE,52,15071.2,12.967581047381547
2022-02-01,Poconos,STA,215,35168.66,53.61596009975062
2022-02-01,Poconos,THE,86,19994.5,21.44638403990025
2022-02-01,Sandusky,PRE,20,3244.57,7.380073800738007
2022-02-01,Sandusky,STA,78,8176.87,28.782287822878228
2022-02-01,Sandusky,THE,51,6577.98,18.81918819188192
2022-02-01,Scottsdale,PRE,11,2171.41,3.9285714285714284
2022-02-01,Scottsdale,STA,56,6676.04,20.0
2022-02-01,Scottsdale,THE,72,9403.29,25.71428571428571
2022-02-01,Southern California,PRE,2,699.56,0.4149377593360996
2022-02-01,Southern California,STA,43,5209.58,8.921161825726141
2022-02-01,Southern California,THE,27,5162.13,5.601659751037345
2022-02-01,Traverse City,PRE,6,1433.11,3.061224489795918
2022-02-01,Traverse City,STA,77,8109.19,39.285714285714285
2022-02-01,Traverse City,THE,76,10694.27,38.775510204081634
2022-02-01,Williamsburg,PRE,36,7490.98,9.89010989010989
2022-02-01,Williamsburg,STA,93,12132.56,25.549450549450547
2022-02-01,Williamsburg,THE,62,10009.29,17.032967032967033
2022-02-01,Wisconsin Dells,PRE,5,964.53,1.6286644951140066
2022-02-01,Wisconsin Dells,STA,37,3447.52,12.052117263843648
2022-02-01,Wisconsin Dells,THE,12,1749.95,3.908794788273615
2022-02-02,Atlanta,PRE,25,4519.74,6.8493150684931505
2022-02-02,Atlanta,STA,124,13495.01,33.97260273972603
2022-02-02,Atlanta,THE,50,6912.07,13.698630136986301
2022-02-02,Colorado,PRE,2,572.33,0.8583690987124464
2022-02-02,Colorado,STA,61,6896.78,26.180257510729614
2022-02-02,Colorado,THE,15,2398.81,6.437768240343347
2022-02-02,Concord,PRE,9,2062.4,2.4930747922437675
2022-02-02,Concord,STA,67,8255.77,18.559556786703602
2022-02-02,Concord,THE,52,7915.12,14.40443213296399
2022-02-02,Grand Mound,PRE,48,10361.94,12.060301507537687
2022-02-02,Grand Mound,STA,113,15700.52,28.391959798994975
2022-02-02,Grand Mound,THE,64,11282.39,16.08040201005025
2022-02-02,Grapevine,PRE,19,5025.42,3.1404958677685952
2022-02-02,Grapevine,STA,100,12945.77,16.528925619834713
2022-02-02,Grapevine,THE,59,8809.26,9.75206611570248
2022-02-02,Gurnee,STA,19,2146.49,6.5743944636678195
2022-02-02,Gurnee,THE,10,1407.96,3.4602076124567476
2022-02-02,Kansas City,PRE,16,2923.88,14.285714285714285
2022-02-02,Kansas City,STA,56,6018.08,50.0
2022-02-02,Kansas City,THE,28,4469.87,25.0
2022-02-02,Manteca,PRE,10,2677.66,2.0
2022-02-02,Manteca,STA,81,9781.19,16.2
2022-02-02,Manteca,THE,22,3664.4,4.3999999999999995
2022-02-02,Mason,PRE,50,9681.32,12.468827930174564
2022-02-02,Mason,STA,58,6878.92,14.463840399002494
2022-02-02,Mason,THE,73,10315.32,18.204488778054863
2022-02-02,Minnesota,PRE,12,2316.55,2.9702970297029703
2022-02-02,Minnesota,STA,66,7597.15,16.33663366336634
2022-02-02,Minnesota,THE,29,4324.21,7.1782178217821775
2022-02-02,New England,PRE,13,5467.96,3.201970443349754
2022-02-02,New England,STA,129,15997.51,31.773399014778324
2022-02-02,New England,THE,69,13564.83,16.995073891625616
2022-02-02,Poconos,PRE,50,14354.96,12.468827930174564
2022-02-02,Poconos,STA,220,35871.18,54.862842892768086
2022-02-02,Poconos,THE,79,18499.85,19.70074812967581
2022-02-02,Sandusky,PRE,19,3136.14,7.011070110701106
2022-02-02,Sandusky,STA,80,8755.27,29.520295202952028
2022-02-02,Sandusky,THE,60,7475.8,22.14022140221402
2022-02-02,Scottsdale,PRE,14,3092.04,5.0
2022-02-02,Scottsdale,STA,61,7111.22,21.785714285714285
2022-02-02,Scottsdale,THE,77,10914.6,27.500000000000004
2022-02-02,Southern California,PRE,1,495.98,0.2074688796680498
2022-02-02,Southern California,STA,52,6867.32,10.78838174273859
2022-02-02,Southern California,THE,23,4613.84,4.771784232365145
2022-02-02,Traverse City,PRE,7,1772.37,3.571428571428571
2022-02-02,Traverse City,STA,76,7614.33,38.775510204081634
2022-02-02,Traverse City,THE,76,11048.54,38.775510204081634
2022-02-02,Williamsburg,PRE,41,8888.72,11.263736263736265
2022-02-02,Williamsburg,STA,105,13996.61,28.846153846153843
2022-02-02,Williamsburg,THE,58,9314.67,15.934065934065933
2022-02-02,Wisconsin Dells,PRE,8,1549.1599999999999,2.6058631921824107
2022-02-02,Wisconsin Dells,STA,40,3779.92,13.029315960912053
2022-02-02,Wisconsin Dells,THE,10,1516.08,3.257328990228013
2022-02-03,Atlanta,PRE,50,8795.19,13.698630136986301
2022-02-03,Atlanta,STA,122,13057.82,33.42465753424658
2022-02-03,Atlanta,THE,75,10298.25,20.54794520547945
2022-02-03,Colorado,PRE,12,4245.17,5.150214592274678
2022-02-03,Colorado,STA,99,13041.28,42.48927038626609
2022-02-03,Colorado,THE,33,6896.71,14.163090128755366
2022-02-03,Concord,PRE,21,6364.51,5.8171745152354575
2022-02-03,Concord,STA,114,14601.31,31.57894736842105
2022-02-03,Concord,THE,82,14664.61,22.71468144044321
2022-02-03,Grand Mound,PRE,49,11941.25,12.311557788944723
2022-02-03,Grand Mound,STA,131,21901.9,32.914572864321606
2022-02-03,Grand Mound,THE,87,18116.23,21.85929648241206
2022-02-03,Grapevine,PRE,35,9375.84,5.785123966942149
2022-02-03,Grapevine,STA,104,14098.43,17.1900826446281
2022-02-03,Grapevine,THE,112,17761.19,18.512396694214875
2022-02-03,Gurnee,PRE,2,703.68,0.6920415224913495
2022-02-03,Gurnee,STA,62,7490.37,21.453287197231834
2022-02-03,Gurnee,THE,42,6419.34,14.53287197231834
2022-02-03,Kansas City,PRE,18,4658.53,16.071428571428573
2022-02-03,Kansas City,STA,56,6900.76,50.0
2022-02-03,Kansas City,THE,45,7600.66,40.17857142857143
2022-02-03,Manteca,PRE,10,2724.7000000000003,2.0
2022-02-03,Manteca,STA,86,10589.61,17.2
2022-02-03,Manteca,THE,35,6353.26,7.000000000000001
2022-02-03,Mason,PRE,61,12985.31,15.211970074812967
2022-02-03,Mason,STA,118,15388.17,29.42643391521197
2022-02-03,Mason,THE,139,20149.7,34.66334164588529
2022-02-03,Minnesota,PRE,11,2197.89,2.722772277227723
2022-02-03,Minnesota,STA,124,14437.18,30.693069306930692
2022-02-03,Minnesota,THE,60,9105.09,14.85148514851485
2022-02-03,New England,PRE,15,7228.82,3.6945812807881775
2022-02-03,New England,STA,233,31197.01,57.389162561576356
2022-02-03,New England,THE,61,13849.31,15.024630541871922
2022-02-03,Poconos,PRE,59,18488.28,14.713216957605985
2022-02-03,Poconos,STA,195,35945.81,48.6284289276808
2022-02-03,Poconos,THE,100,26488.28,24.93765586034913
2022-02-03,Sandusky,PRE,23,3666.42,8.487084870848708
2022-02-03,Sandusky,STA,125,13667.95,46.125461254612546
2022-02-03,Sandusky,THE,84,10669.77,30.996309963099634
2022-02-03,Scottsdale,PRE,23,5232.7,8.214285714285714
2022-02-03,Scottsdale,STA,65,7933.61,23.214285714285715
2022-02-03,Scottsdale,THE,103,15557.28,36.78571428571429
2022-02-03,Southern California,PRE,1,368.38,0.2074688796680498
2022-02-03,Southern California,STA,91,12383.02,18.87966804979253
2022-02-03,Southern California,THE,35,8002.56,7.261410788381744
2022-02-03,Traverse City,PRE,13,3677.14,6.63265306122449
2022-02-03,Traverse City,STA,67,8277.44,34.183673469387756
2022-02-03,Traverse City,THE,81,13795.49,41.3265306122449
2022-02-03,Williamsburg,PRE,61,12958.84,16.758241758241756
2022-02-03,Williamsburg,STA,109,14090.14,29.945054945054945
2022-02-03,Williamsburg,THE,91,15358.39,25.0
2022-02-03,Wisconsin Dells,PRE,16,3084.34,5.211726384364821
2022-02-03,Wisconsin Dells,STA,86,8829.2,28.013029315960914
2022-02-03,Wisconsin Dells,THE,22,3446.17,7.166123778501629
2022-02-04,Atlanta,PRE,39,13822.77,8.533916849015318
2022-02-04,Atlanta,STA,199,40907.91,43.544857768052516
2022-02-04,Atlanta,THE,146,38991.88,31.947483588621445
2022-02-04,Colorado,PRE,21,9786.47,6.752411575562702
2022-02-04,Colorado,STA,185,42309.27,59.4855305466238
2022-02-04,Colorado,THE,45,14468.19,14.469453376205788
2022-02-04,Concord,PRE,45,24466.24,11.194029850746269
2022-02-04,Concord,STA,169,44126.22,42.039800995024876
2022-02-04,Concord,THE,142,50344.95,35.32338308457712
2022-02-04,Grand Mound,PRE,48,24582.45,12.060301507537687
2022-02-04,Grand Mound,STA,148,40771.83,37.185929648241206
2022-02-04,Grand Mound,THE,89,32831.25,22.36180904522613
2022-02-04,Grapevine,PRE,53,21823.17,8.760330578512397
2022-02-04,Grapevine,STA,272,54152.64,44.95867768595041
2022-02-04,Grapevine,THE,201,45736.63,33.22314049586777
2022-02-04,Gurnee,PRE,17,8591.85,4.843304843304843
2022-02-04,Gurnee,STA,148,32853.5,42.16524216524217
2022-02-04,Gurnee,THE,103,28613.75,29.34472934472934
2022-02-04,Kansas City,PRE,23,11316.55,9.126984126984127
2022-02-04,Kansas City,STA,102,25131.62,40.476190476190474
2022-02-04,Kansas City,THE,81,23930.58,32.142857142857146
2022-02-04,Manteca,PRE,21,9623.8,4.2
2022-02-04,Manteca,STA,174,37535.26,34.8
2022-02-04,Manteca,THE,85,25660.27,17.0
2022-02-04,Mason,PRE,61,31792.77,15.211970074812967
2022-02-04,Mason,STA,177,47128.36,44.13965087281795
2022-02-04,Mason,THE,140,48358.83,34.91271820448878
2022-02-04,Minnesota,PRE,20,7367.57,4.9504950495049505
2022-02-04,Minnesota,STA,269,66225.32,66.58415841584159
2022-02-04,Minnesota,THE,53,16937.51,13.118811881188119
2022-02-04,New England,PRE,21,16825.66,5.172413793103448
2022-02-04,New England,STA,263,67346.7,64.77832512315271
2022-02-04,New England,THE,68,29839.670000000002,16.748768472906402
2022-02-04,Poconos,PRE,62,36514.61,15.46134663341646
2022-02-04,Poconos,STA,188,68295.91,46.88279301745636
2022-02-04,Poconos,THE,120,53049.090000000004,29.925187032418954
2022-02-04,Sandusky,PRE,22,8092.1900000000005,8.118081180811808
2022-02-04,Sandusky,STA,155,38292.19,57.19557195571956
2022-02-04,Sandusky,THE,83,21882.21,30.627306273062732
2022-02-04,Scottsdale,PRE,27,8681.15,8.571428571428571
2022-02-04,Scottsdale,STA,95,18267.33,30.158730158730158
2022-02-04,Scottsdale,THE,95,23725.13,30.158730158730158
2022-02-04,Southern California,PRE,15,7509.18,2.9296875
2022-02-04,Southern California,STA,235,44505.090000000004,45.8984375
2022-02-04,Southern California,THE,74,23456.36,14.453125
2022-02-04,Traverse City,PRE,22,11618.5,9.821428571428571
2022-02-04,Traverse City,STA,76,19771.57,33.92857142857143
2022-02-04,Traverse City,THE,86,28344.14,38.392857142857146
2022-02-04,Williamsburg,PRE,67,31315.79,18.40659340659341
2022-02-04,Williamsburg,STA,132,32862.79,36.26373626373626
2022-02-04,Williamsburg,THE,90,37490.42,24.725274725274726
2022-02-04,Wisconsin Dells,PRE,33,10940.2,10.749185667752444
2022-02-04,Wisconsin Dells,STA,189,37108.11,61.563517915309454
2022-02-04,Wisconsin Dells,THE,53,13232.84,17.263843648208468
2022-02-05,Atlanta,PRE,43,22307.13,9.409190371991247
2022-02-05,Atlanta,STA,243,54935.67,53.17286652078774
2022-02-05,Atlanta,THE,139,64698.93,30.41575492341357
2022-02-05,Colorado,PRE,21,11308.619999999999,6.752411575562702
2022-02-05,Colorado,STA,175,54914.47,56.27009646302251
2022-02-05,Colorado,THE,48,19216.73,15.434083601286176
2022-02-05,Concord,PRE,50,32301.48,12.437810945273633
2022-02-05,Concord,STA,157,55499.82,39.0547263681592
2022-02-05,Concord,THE,140,75784.87,34.82587064676617
2022-02-05,Grand Mound,PRE,54,36409.44,13.5678391959799
2022-02-05,Grand Mound,STA,174,63350.18,43.71859296482412
2022-02-05,Grand Mound,THE,91,42418.21,22.8643216080402
2022-02-05,Grapevine,PRE,55,34110.81,9.090909090909092
2022-02-05,Grapevine,STA,291,77985.74,48.09917355371901
2022-02-05,Grapevine,THE,173,63008.84,28.595041322314053
2022-02-05,Gurnee,PRE,16,10309.02,4.5584045584045585
2022-02-05,Gurnee,STA,134,42503.99,38.17663817663818
2022-02-05,Gurnee,THE,95,40684.45,27.065527065527068
2022-02-05,Kansas City,PRE,23,13007.78,9.126984126984127
2022-02-05,Kansas City,STA,116,38719.54,46.03174603174603
2022-02-05,Kansas City,THE,65,27043.33,25.793650793650798
2022-02-05,Manteca,PRE,21,12765.28,4.2
2022-02-05,Manteca,STA,172,50406.47,34.4
2022-02-05,Manteca,THE,78,33235.89,15.6
2022-02-05,Mason,PRE,69,54639.19,17.206982543640898
2022-02-05,Mason,STA,180,50611.1,44.88778054862843
2022-02-05,Mason,THE,136,79242.08,33.915211970074814
2022-02-05,Minnesota,PRE,21,9361.45,5.198019801980198
2022-02-05,Minnesota,STA,256,86049.73,63.366336633663366
2022-02-05,Minnesota,THE,64,28152.39,15.841584158415841
2022-02-05,New England,PRE,17,17459.91,4.1871921182266005
2022-02-05,New England,STA,258,95715.05,63.54679802955665
2022-02-05,New England,THE,75,44635.97,18.472906403940886
2022-02-05,Poconos,PRE,58,48396.82,14.463840399002494
2022-02-05,Poconos,STA,159,82973.21,39.65087281795511
2022-02-05,Poconos,THE,132,81342.19,32.917705735660846
2022-02-05,Sandusky,PRE,21,12914.48,7.7490774907749085
2022-02-05,Sandusky,STA,144,50450.94,53.13653136531366
2022-02-05,Sandusky,THE,77,28927.53,28.413284132841326
2022-02-05,Scottsdale,PRE,34,13768.0,10.793650793650794
2022-02-05,Scottsdale,STA,97,27442.31,30.793650793650794
2022-02-05,Scottsdale,THE,92,31398.420000000002,29.20634920634921
2022-02-05,Southern California,PRE,16,10461.52,3.125
2022-02-05,Southern California,STA,301,80399.43,58.7890625
2022-02-05,Southern California,THE,83,37421.18,16.2109375
2022-02-05,Traverse City,PRE,21,13438.12,9.375
2022-02-05,Traverse City,STA,85,24654.11,37.94642857142857
2022-02-05,Traverse City,THE,80,28781.14,35.714285714285715
2022-02-05,Williamsburg,PRE,67,41000.59,18.40659340659341
2022-02-05,Williamsburg,STA,135,43746.68,37.08791208791209
2022-02-05,Williamsburg,THE,100,56845.22,27.472527472527474
2022-02-05,Wisconsin Dells,PRE,35,15497.66,11.400651465798045
2022-02-05,Wisconsin Dells,STA,193,56253.91,62.866449511400646
2022-02-05,Wisconsin Dells,THE,58,19680.68,18.892508143322477
2022-02-06,Atlanta,PRE,45,7242.0,12.32876712328767
2022-02-06,Atlanta,STA,189,24912.99,51.78082191780822
2022-02-06,Atlanta,THE,118,18508.68,32.32876712328767
2022-02-06,Colorado,PRE,8,3010.2200000000003,3.225806451612903
2022-02-06,Colorado,STA,141,21635.670000000002,56.85483870967742
2022-02-06,Colorado,THE,42,8434.86,16.93548387096774
2022-02-06,Concord,PRE,20,7229.0199999999995,6.230529595015576
2022-02-06,Concord,STA,144,23661.53,44.85981308411215
2022-02-06,Concord,THE,123,24945.92,38.31775700934579
2022-02-06,Grand Mound,PRE,54,16794.13,13.5678391959799
2022-02-06,Grand Mound,STA,154,25864.86,38.69346733668342
2022-02-06,Grand Mound,THE,96,19823.85,24.120603015075375
2022-02-06,Grapevine,PRE,36,9997.72,5.950413223140496
2022-02-06,Grapevine,STA,162,21472.39,26.776859504132233
2022-02-06,Grapevine,THE,165,25921.37,27.27272727272727
2022-02-06,Gurnee,PRE,12,4047.9300000000003,4.1522491349480966
2022-02-06,Gurnee,STA,140,17025.45,48.44290657439446
2022-02-06,Gurnee,THE,69,10556.78,23.875432525951556
2022-02-06,Kansas City,PRE,15,4913.27,13.392857142857142
2022-02-06,Kansas City,STA,103,12158.11,91.96428571428571
2022-02-06,Kansas City,THE,41,7235.53,36.607142857142854
2022-02-06,Manteca,PRE,14,4268.15,2.8000000000000003
2022-02-06,Manteca,STA,144,19813.14,28.799999999999997
2022-02-06,Manteca,THE,68,12760.89,13.600000000000001
2022-02-06,Mason,PRE,53,16183.38,13.216957605985039
2022-02-06,Mason,STA,138,22725.6,34.413965087281795
2022-02-06,Mason,THE,134,28231.69,33.416458852867834
2022-02-06,Minnesota,PRE,18,3941.71,4.455445544554455
2022-02-06,Minnesota,STA,197,23881.89,48.76237623762376
2022-02-06,Minnesota,THE,51,7829.22,12.623762376237623
2022-02-06,New England,PRE,12,7282.9,2.955665024630542
2022-02-06,New England,STA,232,41019.53,57.14285714285714
2022-02-06,New England,THE,68,21187.81,16.748768472906402
2022-02-06,Poconos,PRE,54,21935.09,13.466334164588527
2022-02-06,Poconos,STA,173,48961.85,43.14214463840399
2022-02-06,Poconos,THE,110,37121.82,27.431421446384043
2022-02-06,Sandusky,PRE,18,4075.6,6.642066420664207
2022-02-06,Sandusky,STA,126,16560.49,46.494464944649444
2022-02-06,Sandusky,THE,68,13042.1,25.092250922509223
2022-02-06,Scottsdale,PRE,36,9008.63,12.857142857142856
2022-02-06,Scottsdale,STA,63,9062.83,22.5
2022-02-06,Scottsdale,THE,94,16796.01,33.57142857142857
2022-02-06,Southern California,PRE,4,1747.69,0.8298755186721992
2022-02-06,Southern California,STA,172,23534.74,35.684647302904565
2022-02-06,Southern California,THE,66,13530.71,13.692946058091287
2022-02-06,Traverse City,PRE,11,3922.73,5.238095238095238
2022-02-06,Traverse City,STA,69,12216.74,32.857142857142854
2022-02-06,Traverse City,THE,87,19654.46,41.42857142857143
2022-02-06,Williamsburg,PRE,57,16863.49,20.141342756183743
2022-02-06,Williamsburg,STA,84,16675.08,29.681978798586574
2022-02-06,Williamsburg,THE,92,21639.29,32.50883392226148
2022-02-06,Wisconsin Dells,PRE,18,4006.74,5.863192182410423
2022-02-06,Wisconsin Dells,STA,142,16764.12,46.25407166123778
2022-02-06,Wisconsin Dells,THE,46,7520.6,14.983713355048861
2022-02-07,Atlanta,PRE,42,6660.98,11.506849315068493
2022-02-07,Atlanta,STA,195,21108.17,53.42465753424658
2022-02-07,Atlanta,THE,75,9974.96,20.54794520547945
2022-02-07,Colorado,PRE,4,1225.8600000000001,1.7167381974248928
2022-02-07,Colorado,STA,92,10603.32,39.48497854077253
2022-02-07,Colorado,THE,36,6221.2,15.450643776824036
2022-02-07,Concord,PRE,14,3489.37,3.8781163434903045
2022-02-07,Concord,STA,114,14465.94,31.57894736842105
2022-02-07,Concord,THE,71,11994.24,19.667590027700832
2022-02-07,Grand Mound,PRE,56,14063.19,14.07035175879397
2022-02-07,Grand Mound,STA,140,20204.82,35.175879396984925
2022-02-07,Grand Mound,THE,92,16151.22,23.115577889447238
2022-02-07,Grapevine,PRE,27,6803.53,4.462809917355372
2022-02-07,Grapevine,STA,123,15235.92,20.330578512396695
2022-02-07,Grapevine,THE,89,13180.87,14.710743801652892
2022-02-07,Gurnee,PRE,5,1448.93,1.7301038062283738
2022-02-07,Gurnee,STA,120,12762.62,41.522491349480966
2022-02-07,Gurnee,THE,51,7073.13,17.647058823529413
2022-02-07,Kansas City,PRE,19,4695.6,11.30952380952381
2022-02-07,Kansas City,STA,69,8041.3,41.07142857142857
2022-02-07,Kansas City,THE,35,5714.93,20.833333333333336
2022-02-07,Manteca,PRE,6,1338.82,1.2
2022-02-07,Manteca,STA,53,7166.31,10.6
2022-02-07,Manteca,THE,34,6673.5199999999995,6.800000000000001
2022-02-07,Mason,PRE,54,11235.87,13.466334164588527
2022-02-07,Mason,STA,101,12283.61,25.187032418952622
2022-02-07,Mason,THE,109,16249.74,27.18204488778055
2022-02-07,Minnesota,PRE,9,1848.5,2.2277227722772275
2022-02-07,Minnesota,STA,111,12194.11,27.475247524752476
2022-02-07,Minnesota,THE,28,4006.3,6.9306930693069315
2022-02-07,New England,PRE,11,4864.26,2.70935960591133
2022-02-07,New England,STA,212,28111.99,52.21674876847291
2022-02-07,New England,THE,69,15454.27,16.995073891625616
2022-02-07,Poconos,PRE,58,18069.07,14.463840399002494
2022-02-07,Poconos,STA,176,33857.16,43.89027431421446
2022-02-07,Poconos,THE,98,23475.1,24.438902743142144
2022-02-07,Sandusky,PRE,21,3827.84,7.7490774907749085
2022-02-07,Sandusky,STA,132,13914.83,48.708487084870846
2022-02-07,Sandusky,THE,64,8166.35,23.616236162361623
2022-02-07,Scottsdale,PRE,29,7185.81,10.357142857142858
2022-02-07,Scottsdale,STA,79,9414.71,28.214285714285715
2022-02-07,Scottsdale,THE,71,10573.44,25.357142857142854
2022-02-07,Southern California,PRE,3,1053.26,0.6224066390041494
2022-02-07,Southern California,STA,76,9106.29,15.767634854771783
2022-02-07,Southern California,THE,23,4528.38,4.771784232365145
2022-02-07,Traverse City,PRE,13,3658.31,6.63265306122449
2022-02-07,Traverse City,STA,69,8856.63,35.204081632653065
2022-02-07,Traverse City,THE,89,14722.82,45.40816326530612
2022-02-07,Williamsburg,PRE,48,11101.24,13.186813186813188
2022-02-07,Williamsburg,STA,139,16413.82,38.18681318681318
2022-02-07,Williamsburg,THE,100,17858.23,27.472527472527474
2022-02-07,Wisconsin Dells,PRE,10,2263.69,3.257328990228013
2022-02-07,Wisconsin Dells,STA,109,12433.76,35.50488599348534
2022-02-07,Wisconsin Dells,THE,28,4297.72,9.120521172638437
2022-02-08,Atlanta,PRE,34,5685.7300000000005,9.315068493150685
2022-02-08,Atlanta,STA,199,21811.19,54.52054794520548
2022-02-08,Atlanta,THE,41,5598.83,11.232876712328768
2022-02-08,Colorado,PRE,5,1611.03,2.1459227467811157
2022-02-08,Colorado,STA,55,5948.72,23.605150214592275
2022-02-08,Colorado,THE,23,4109.47,9.871244635193133
2022-02-08,Concord,PRE,9,2684.47,2.4930747922437675
2022-02-08,Concord,STA,89,11312.65,24.653739612188367
2022-02-08,Concord,THE,58,9937.38,16.06648199445983
2022-02-08,Grand Mound,PRE,46,10974.99,11.557788944723619
2022-02-08,Grand Mound,STA,147,19186.5,36.93467336683417
2022-02-08,Grand Mound,THE,112,19845.35,28.14070351758794
2022-02-08,Grapevine,PRE,19,5130.01,3.1404958677685952
2022-02-08,Grapevine,STA,77,9540.18,12.727272727272727
2022-02-08,Grapevine,THE,88,12851.08,14.545454545454545
2022-02-08,Gurnee,PRE,3,893.22,1.0380622837370241
