Date,Property,LOB,Total_Revenue,RevPOR,RevPAR
2022-02-01,Manteca,Food and Beverage,7369.28,20.02521739130435,14.73856
2022-02-01,Manteca,Retail,3276.2799999999997,43.68373333333333,6.55256
2022-02-01,Mason,Attractions,7497.93,78.92557894736842,18.698079800498753
2022-02-01,Mason,Food and Beverage,14045.85,19.923191489361702,35.02705735660848
2022-02-01,Mason,Retail,4850.05,32.11953642384106,12.094887780548628
2022-02-01,Minnesota,Attractions,1055.87,25.1397619047619,2.6135396039603958
2022-02-01,Minnesota,Food and Beverage,5424.9,21.874596774193545,13.427970297029702
2022-02-01,Minnesota,Retail,1091.01,25.372325581395348,2.700519801980198
2022-02-01,New England,Attractions,121653.61,558.0440825688073,299.63943349753697
2022-02-01,New England,Food and Beverage,31065.47,32.026257731958765,76.51593596059114
2022-02-01,New England,Retail,5829.07,26.862073732718894,14.35731527093596
2022-02-01,Poconos,Attractions,18980.81,80.42716101694916,47.33369077306733
2022-02-01,Poconos,Food and Beverage,26091.01,22.186232993197276,65.06486284289277
2022-02-01,Poconos,Retail,9383.74,32.46968858131488,23.400847880299253
2022-02-01,Sandusky,Attractions,8329.31,146.12824561403508,30.735461254612545
2022-02-01,Sandusky,Food and Beverage,8997.37,18.139858870967743,33.20062730627306
2022-02-01,Sandusky,Retail,4602.78,34.09466666666666,16.984428044280442
2022-02-01,Scottsdale,Attractions,4318.08,46.43096774193548,15.421714285714286
2022-02-01,Scottsdale,Food and Beverage,13296.8,24.715241635687732,47.488571428571426
2022-02-01,Scottsdale,Retail,3544.8,34.75294117647059,12.66
2022-02-01,Southern California,Attractions,2620.94,145.60777777777778,5.437634854771784
2022-02-01,Southern California,Food and Beverage,6987.88,34.9394,14.497676348547719
2022-02-01,Southern California,Retail,1521.23,25.7835593220339,3.156078838174274
2022-02-01,Traverse City,Attractions,7959.0199999999995,81.21448979591837,40.607244897959184
2022-02-01,Traverse City,Food and Beverage,10137.87,19.839275929549903,51.72382653061225
2022-02-01,Traverse City,Retail,4949.82,34.85788732394366,25.254183673469385
2022-02-01,Williamsburg,Attractions,9456.35,59.1021875,25.978983516483517
2022-02-01,Williamsburg,Food and Beverage,15503.04,19.952432432432435,42.59076923076923
2022-02-01,Williamsburg,Retail,4257.23,22.644840425531914,11.695686813186812
2022-02-01,Wisconsin Dells,Attractions,1881.72,99.0378947368421,6.129381107491857
2022-02-01,Wisconsin Dells,Food and Beverage,3294.86,22.113154362416108,10.732442996742671
2022-02-01,Wisconsin Dells,Retail,796.24,37.91619047619048,2.593615635179153
2022-02-02,Atlanta,Attractions,3317.33,53.505322580645164,9.088575342465754
2022-02-02,Atlanta,Food and Beverage,14781.02,34.86089622641509,40.49594520547945
2022-02-02,Atlanta,Retail,6716.66,70.70168421052631,18.401808219178083
2022-02-02,Colorado,Attractions,1145.3,19.74655172413793,4.915450643776824
2022-02-02,Colorado,Food and Beverage,8585.1,31.218545454545456,36.84592274678112
2022-02-02,Colorado,Retail,2320.04,25.21782608695652,9.95725321888412
2022-02-02,Concord,Attractions,5233.51,76.96338235294118,14.497257617728533
2022-02-02,Concord,Food and Beverage,8186.89,21.487900262467193,22.67836565096953
2022-02-02,Concord,Retail,2817.15,34.77962962962963,7.803739612188366
2022-02-02,Grand Mound,Attractions,6340.070000000001,46.96348148148149,15.929824120603017
2022-02-02,Grand Mound,Food and Beverage,22035.62,23.643369098712444,55.36587939698492
2022-02-02,Grand Mound,Retail,6024.05,29.10169082125604,15.135804020100503
2022-02-02,Grapevine,Attractions,6893.2300000000005,104.4428787878788,11.393768595041323
2022-02-02,Grapevine,Food and Beverage,12259.25,20.364202657807308,20.263223140495867
2022-02-02,Grapevine,Retail,4430.57,34.613828125,7.323256198347107
2022-02-02,Kansas City,Attractions,5456.71,155.906,48.720625
2022-02-02,Kansas City,Food and Beverage,5786.09,22.000342205323193,51.66151785714286
2022-02-02,Kansas City,Retail,2368.25,26.024725274725274,21.145089285714285
2022-02-02,Manteca,Attractions,6295.11,79.68493670886076,12.590219999999999
2022-02-02,Manteca,Food and Beverage,8764.4,22.883550913838118,17.5288
2022-02-02,Manteca,Retail,2480.1,42.03559322033898,4.9601999999999995
2022-02-02,Mason,Attractions,5700.1,81.43,14.214713216957607
2022-02-02,Mason,Food and Beverage,11841.84,18.977307692307694,29.530773067331673
2022-02-02,Mason,Retail,4873.39,33.84298611111112,12.153092269326685
2022-02-02,Minnesota,Attractions,1861.6,35.12452830188679,4.607920792079208
2022-02-02,Minnesota,Food and Beverage,7344.86,22.810124223602482,18.180346534653463
2022-02-02,Minnesota,Retail,2273.35,42.099074074074075,5.627103960396039
2022-02-02,New England,Attractions,94455.38,505.10898395721927,232.64871921182268
2022-02-02,New England,Food and Beverage,23507.74,27.051484464902188,57.90083743842365
2022-02-02,New England,Retail,5487.32,25.40425925925926,13.515566502463054
2022-02-02,Poconos,Attractions,18888.61,76.7829674796748,47.10376558603492
2022-02-02,Poconos,Food and Beverage,24836.09,22.314546271338724,61.935386533665834
2022-02-02,Poconos,Retail,8952.84,32.794285714285714,22.32628428927681
2022-02-02,Sandusky,Attractions,2445.3,47.025000000000006,9.023247232472325
2022-02-02,Sandusky,Food and Beverage,9749.19,22.993372641509435,35.97487084870849
2022-02-02,Sandusky,Retail,2773.51,31.16303370786517,10.234354243542436
2022-02-02,Scottsdale,Attractions,4560.93,46.54010204081633,16.289035714285717
2022-02-02,Scottsdale,Food and Beverage,12171.22,23.54201160541586,43.468642857142854
2022-02-02,Scottsdale,Retail,2721.67,32.01964705882353,9.72025
2022-02-02,Southern California,Attractions,2319.72,136.4541176470588,4.812697095435684
2022-02-02,Southern California,Food and Beverage,9324.66,31.60901694915254,19.34576763485477
2022-02-02,Southern California,Retail,2161.19,32.2565671641791,4.4837966804979255
2022-02-02,Traverse City,Attractions,6998.95,98.57676056338028,35.70892857142857
2022-02-02,Traverse City,Food and Beverage,9848.98,19.81686116700201,50.24989795918367
2022-02-02,Traverse City,Retail,6356.06,38.28951807228916,32.42887755102041
2022-02-02,Williamsburg,Attractions,6786.11,42.14975155279503,18.64315934065934
2022-02-02,Williamsburg,Food and Beverage,50362.09,84.64216806722689,138.3573901098901
2022-02-02,Williamsburg,Retail,3821.21,26.721748251748252,10.49782967032967
2022-02-02,Wisconsin Dells,Attractions,1986.0800000000002,220.67555555555558,6.469315960912053
2022-02-02,Wisconsin Dells,Food and Beverage,2764.27,18.3064238410596,9.00413680781759
2022-02-02,Wisconsin Dells,Retail,1103.22,29.032105263157895,3.5935504885993486
2022-02-03,Atlanta,Attractions,7365.84,60.87471074380166,20.180383561643836
2022-02-03,Atlanta,Food and Beverage,32102.31,45.470694050991504,87.95153424657535
2022-02-03,Atlanta,Retail,5228.44,34.85626666666666,14.32449315068493
2022-02-03,Colorado,Attractions,5205.9400000000005,70.35054054054055,22.343090128755367
2022-02-03,Colorado,Food and Beverage,13871.49,33.99875,59.53429184549356
2022-02-03,Colorado,Retail,3582.27,27.34557251908397,15.374549356223175
2022-02-03,Concord,Attractions,9520.19,71.04619402985075,26.371717451523548
2022-02-03,Concord,Food and Beverage,13175.82,23.074991243432574,36.4981163434903
2022-02-03,Concord,Retail,2718.75,24.71590909090909,7.531163434903047
2022-02-03,Grand Mound,Attractions,19237.539999999997,114.50916666666664,48.335527638190946
2022-02-03,Grand Mound,Food and Beverage,23914.73,25.7424434876211,60.08726130653266
2022-02-03,Grand Mound,Retail,7703.32,29.85782945736434,19.35507537688442
2022-02-03,Grapevine,Attractions,12261.92,136.24355555555556,20.267636363636363
2022-02-03,Grapevine,Food and Beverage,28783.06,25.860790655884998,47.575305785123966
2022-02-03,Grapevine,Retail,7224.58,33.918215962441316,11.941454545454546
2022-02-03,Gurnee,Attractions,1188.54,42.44785714285714,4.112595155709342
2022-02-03,Gurnee,Food and Beverage,5833.48,26.395837104072395,20.185051903114186
2022-02-03,Gurnee,Retail,8256.050000000001,187.63750000000002,28.567647058823532
2022-02-03,Kansas City,Attractions,5160.18,161.255625,46.073035714285716
2022-02-03,Kansas City,Food and Beverage,5641.93,22.93467479674797,50.374375
2022-02-03,Kansas City,Retail,2019.19,24.92827160493827,18.028482142857143
2022-02-03,Manteca,Attractions,4640.47,49.89752688172043,9.280940000000001
2022-02-03,Manteca,Food and Beverage,8785.46,21.69249382716049,17.570919999999997
2022-02-03,Manteca,Retail,2672.53,36.61,5.34506
2022-02-03,Mason,Attractions,11383.46,142.29325,28.387680798004986
2022-02-03,Mason,Food and Beverage,19950.51,23.892826347305387,49.751895261845384
2022-02-03,Mason,Retail,4427.62,25.593179190751446,11.0414463840399
2022-02-03,Minnesota,Attractions,7455.06,88.7507142857143,18.45311881188119
2022-02-03,Minnesota,Food and Beverage,12845.22,23.397486338797812,31.795099009900987
2022-02-03,Minnesota,Retail,3266.19,30.525140186915888,8.084628712871288
2022-02-03,New England,Attractions,138227.8,517.7071161048689,340.46256157635463
2022-02-03,New England,Food and Beverage,37995.58,34.38514027149321,93.5851724137931
2022-02-03,New England,Retail,6063.06,25.475042016806725,14.933645320197046
2022-02-03,Poconos,Attractions,18659.469999999998,77.10524793388429,46.53234413965087
2022-02-03,Poconos,Food and Beverage,27453.01,21.944852118305356,68.46137157107232
2022-02-03,Poconos,Retail,10220.22,33.954219269102985,25.486832917705733
2022-02-03,Sandusky,Attractions,8379.22,118.01718309859154,30.919630996309962
2022-02-03,Sandusky,Food and Beverage,15089.88,24.818881578947366,55.682214022140215
2022-02-03,Sandusky,Retail,4415.15,34.225968992248056,16.292066420664206
2022-02-03,Scottsdale,Attractions,5547.07,43.00054263565891,19.810964285714284
2022-02-03,Scottsdale,Food and Beverage,16508.829999999998,25.089407294832824,58.96010714285713
2022-02-03,Scottsdale,Retail,4442.45,36.11747967479675,15.865892857142857
2022-02-03,Southern California,Attractions,4764.55,99.26145833333334,9.884958506224066
2022-02-03,Southern California,Food and Beverage,12097.58,27.938983833718243,25.09871369294606
2022-02-03,Southern California,Retail,3193.09,28.76657657657658,6.624668049792532
2022-02-03,Traverse City,Attractions,3269.11,39.86719512195122,16.679132653061224
2022-02-03,Traverse City,Food and Beverage,11864.93,21.225277280858677,60.535357142857144
2022-02-03,Traverse City,Retail,3376.31,30.693727272727273,17.22607142857143
2022-02-03,Williamsburg,Attractions,9880.18,62.93108280254777,27.14335164835165
2022-02-03,Williamsburg,Food and Beverage,16303.21,20.663130544993663,44.78903846153846
2022-02-03,Williamsburg,Retail,5534.87,26.999365853658535,15.205686813186812
2022-02-03,Wisconsin Dells,Attractions,3735.35,177.8738095238095,12.167263843648207
2022-02-03,Wisconsin Dells,Food and Beverage,7331.68,23.349299363057327,23.88169381107492
2022-02-03,Wisconsin Dells,Retail,1302.79,28.321521739130436,4.243615635179153
2022-02-04,Atlanta,Attractions,18008.14,73.20382113821138,39.40512035010941
2022-02-04,Atlanta,Food and Beverage,33771.26,27.300937752627327,73.89772428884027
2022-02-04,Atlanta,Retail,8694.43,30.83131205673759,19.02501094091904
2022-02-04,Colorado,Attractions,7402.16,54.830814814814815,23.801157556270095
2022-02-04,Colorado,Food and Beverage,23450.76,28.563654080389767,75.40437299035369
2022-02-04,Colorado,Retail,7259.49,31.023461538461536,23.3424115755627
2022-02-04,Concord,Attractions,7022.56,37.959783783783784,17.46905472636816
2022-02-04,Concord,Food and Beverage,27478.53,26.194976167778837,68.35455223880597
2022-02-04,Concord,Retail,7340.11,30.33103305785124,18.258980099502487
2022-02-04,Grand Mound,Attractions,24091.14,122.91397959183674,60.53050251256281
2022-02-04,Grand Mound,Food and Beverage,34878.64,28.241813765182187,87.63477386934673
2022-02-04,Grand Mound,Retail,10357.46,33.196987179487174,26.023768844221102
2022-02-04,Grapevine,Attractions,18369.02,140.22152671755725,30.362016528925622
2022-02-04,Grapevine,Food and Beverage,34115.73,26.611333853354136,56.38963636363637
2022-02-04,Grapevine,Retail,9603.77,32.55515254237288,15.874
2022-02-04,Gurnee,Attractions,12746.4,163.41538461538462,36.31452991452991
2022-02-04,Gurnee,Food and Beverage,16717.67,25.878746130030958,47.62868945868945
2022-02-04,Gurnee,Retail,4712.38,28.910306748466258,13.425584045584046
2022-02-04,Kansas City,Attractions,10534.85,169.916935483871,41.80496031746032
2022-02-04,Kansas City,Food and Beverage,11217.76,23.273360995850624,44.514920634920635
2022-02-04,Kansas City,Retail,4144.74,31.882615384615384,16.44738095238095
2022-02-04,Manteca,Attractions,15754.72,90.54436781609195,31.509439999999998
2022-02-04,Manteca,Food and Beverage,23227.75,27.55367734282325,46.4555
2022-02-04,Manteca,Retail,5447.02,32.422738095238095,10.89404
2022-02-04,Mason,Attractions,14462.75,122.56567796610169,36.06670822942643
2022-02-04,Mason,Food and Beverage,27576.23,28.875633507853404,68.76865336658354
2022-02-04,Mason,Retail,8309.74,32.58721568627451,20.722543640897754
2022-02-04,Minnesota,Attractions,10671.01,104.61774509803922,26.413391089108913
2022-02-04,Minnesota,Food and Beverage,25991.64,26.990280373831776,64.33574257425742
2022-02-04,Minnesota,Retail,6742.1900000000005,37.66586592178771,16.688589108910893
2022-02-04,New England,Attractions,178689.22999999998,538.2205722891566,440.1212561576354
2022-02-04,New England,Food and Beverage,58375.36,38.55704095112285,143.7816748768473
2022-02-04,New England,Retail,11358.92,30.12976127320955,27.977635467980296
2022-02-04,Poconos,Attractions,21370.6,80.94924242424241,53.2932668329177
2022-02-04,Poconos,Food and Beverage,33956.12,24.65949164851126,84.67860349127183
2022-02-04,Poconos,Retail,13202.960000000001,39.64852852852853,32.92508728179551
2022-02-04,Sandusky,Attractions,10572.04,162.64676923076925,39.01121771217713
2022-02-04,Sandusky,Food and Beverage,17084.5,26.04344512195122,63.042435424354245
2022-02-04,Sandusky,Retail,4775.78,33.632253521126756,17.62280442804428
2022-02-04,Scottsdale,Attractions,8921.119999999999,48.222270270270265,28.32101587301587
2022-02-04,Scottsdale,Food and Beverage,25603.56,28.385321507760533,81.28114285714287
2022-02-04,Scottsdale,Retail,5272.19,31.012882352941173,16.73711111111111
2022-02-04,Southern California,Attractions,16000.41,137.93456896551723,31.25080078125
2022-02-04,Southern California,Food and Beverage,31441.97,33.236754756871036,61.41009765625
2022-02-04,Southern California,Retail,5384.77,26.13966019417476,10.51712890625
2022-02-04,Traverse City,Attractions,10105.38,114.83386363636363,45.11330357142857
2022-02-04,Traverse City,Food and Beverage,14276.26,22.878621794871794,63.73330357142857
2022-02-04,Traverse City,Retail,6183.79,35.952267441860464,27.60620535714286
2022-02-04,Williamsburg,Attractions,10443.59,54.39369791666667,28.69118131868132
2022-02-04,Williamsburg,Food and Beverage,22169.53,22.05923383084577,60.90530219780219
2022-02-04,Williamsburg,Retail,8655.02,34.20956521739131,23.777527472527474
2022-02-04,Wisconsin Dells,Attractions,11589.34,257.5408888888889,37.75029315960912
2022-02-04,Wisconsin Dells,Food and Beverage,18995.36,27.529507246376813,61.87413680781759
2022-02-04,Wisconsin Dells,Retail,4205.76,32.60279069767442,13.699543973941369
2022-02-05,Atlanta,Attractions,24405.58,66.86460273972604,53.403894967177244
2022-02-05,Atlanta,Food and Beverage,56251.03,30.637815904139433,123.08759299781181
2022-02-05,Atlanta,Retail,15103.62,36.74846715328467,33.04949671772429
2022-02-05,Colorado,Attractions,18840.0,79.83050847457628,60.57877813504823
2022-02-05,Colorado,Food and Beverage,32880.4,27.538023450586266,105.72475884244373
2022-02-05,Colorado,Retail,11131.33,27.28267156862745,35.792057877813505
2022-02-05,Concord,Attractions,10949.18,41.47416666666667,27.23676616915423
2022-02-05,Concord,Food and Beverage,35485.8,28.343290734824283,88.27313432835821
2022-02-05,Concord,Retail,11718.51,36.966908517350156,29.150522388059702
2022-02-05,Grand Mound,Attractions,32443.84,136.89383966244725,81.51718592964824
2022-02-05,Grand Mound,Food and Beverage,51792.43,29.817173287276916,130.1317336683417
2022-02-05,Grand Mound,Retail,15149.72,37.779850374064836,38.06462311557789
2022-02-05,Grapevine,Attractions,19746.41,115.47608187134503,32.63869421487603
2022-02-05,Grapevine,Food and Beverage,79114.89,39.45879800498753,130.7684132231405
2022-02-05,Grapevine,Retail,16671.76,39.043934426229505,27.55662809917355
2022-02-05,Gurnee,Attractions,26476.53,151.29445714285714,75.4317094017094
2022-02-05,Gurnee,Food and Beverage,30360.94,26.469869224062773,86.49840455840456
2022-02-05,Gurnee,Retail,10638.04,37.32645614035088,30.30780626780627
2022-02-05,Kansas City,Attractions,14331.16,159.2351111111111,56.869682539682536
2022-02-05,Kansas City,Food and Beverage,17520.01,22.872075718015665,69.5238492063492
2022-02-05,Kansas City,Retail,9051.55,37.71479166666666,35.9188492063492
2022-02-05,Manteca,Attractions,23695.29,66.18796089385475,47.39058
2022-02-05,Manteca,Food and Beverage,44874.68,28.116967418546366,89.74936
2022-02-05,Manteca,Retail,12517.22,33.202175066312996,25.03444
2022-02-05,Mason,Attractions,21130.96,133.74025316455695,52.6956608478803
2022-02-05,Mason,Food and Beverage,47717.39,27.26708,118.99598503740648
2022-02-05,Mason,Retail,12609.93,28.593945578231292,31.446209476309228
2022-02-05,Minnesota,Attractions,18980.05,98.85442708333333,46.980321782178216
2022-02-05,Minnesota,Food and Beverage,39545.07,24.82427495291902,97.88383663366336
2022-02-05,Minnesota,Retail,9264.06,39.08886075949367,22.930841584158415
2022-02-05,New England,Attractions,284317.35,723.4538167938931,700.289039408867
2022-02-05,New England,Food and Beverage,67261.64,35.23396542692509,165.66906403940885
2022-02-05,New England,Retail,14130.0,29.1340206185567,34.80295566502463
2022-02-05,Poconos,Attractions,32519.96,99.75447852760736,81.09715710723192
2022-02-05,Poconos,Food and Beverage,41869.77,24.542655334114887,104.413391521197
2022-02-05,Poconos,Retail,16899.27,37.14125274725275,42.14281795511222
2022-02-05,Sandusky,Attractions,14333.98,136.51409523809522,52.89291512915129
2022-02-05,Sandusky,Food and Beverage,20494.54,24.69221686746988,75.62560885608856
2022-02-05,Sandusky,Retail,11039.34,40.14305454545455,40.73557195571956
2022-02-05,Scottsdale,Attractions,15070.630000000001,62.79429166666667,47.843269841269844
2022-02-05,Scottsdale,Food and Beverage,37724.74,29.49549648162627,119.76107936507935
2022-02-05,Scottsdale,Retail,6490.98,31.206634615384612,20.60628571428571
2022-02-05,Southern California,Attractions,5695.44,36.50923076923077,11.12390625
2022-02-05,Southern California,Food and Beverage,60926.54,36.880472154963684,118.9971484375
2022-02-05,Southern California,Retail,13296.04,30.21827272727273,25.968828125
2022-02-05,Traverse City,Attractions,15304.15,151.52623762376237,68.32209821428572
2022-02-05,Traverse City,Food and Beverage,19098.83,23.010638554216868,85.26263392857143
2022-02-05,Traverse City,Retail,8291.46,35.5856652360515,37.01544642857142
2022-02-05,Williamsburg,Attractions,17145.06,57.92250000000001,47.10181318681319
2022-02-05,Williamsburg,Food and Beverage,33461.05,24.93371833084948,91.92596153846155
2022-02-05,Williamsburg,Retail,13354.54,35.803056300268096,36.68829670329671
2022-02-05,Wisconsin Dells,Attractions,15269.46,242.37238095238095,49.73765472312704
2022-02-05,Wisconsin Dells,Food and Beverage,28140.98,23.727639123102865,91.66442996742671
2022-02-05,Wisconsin Dells,Retail,7460.2,32.43565217391304,24.300325732899022
2022-02-06,Atlanta,Attractions,19476.3,84.31298701298701,53.35972602739726
2022-02-06,Atlanta,Food and Beverage,32210.19,27.984526498696784,88.24709589041096
2022-02-06,Atlanta,Retail,12388.67,37.20321321321321,33.94156164383562
2022-02-06,Colorado,Attractions,12067.51,64.53213903743315,48.65931451612904
2022-02-06,Colorado,Food and Beverage,20933.81,24.117292626728112,84.4105241935484
2022-02-06,Colorado,Retail,8572.28,32.10591760299626,34.56564516129033
2022-02-06,Concord,Attractions,13981.710000000001,75.17048387096774,43.55672897196262
2022-02-06,Concord,Food and Beverage,24246.58,23.22469348659004,75.53451713395638
2022-02-06,Concord,Retail,9269.0,32.75265017667844,28.87538940809969
2022-02-06,Grand Mound,Attractions,23080.86,106.85583333333334,57.99211055276382
2022-02-06,Grand Mound,Food and Beverage,36062.31,26.075422993492406,90.60881909547739
2022-02-06,Grand Mound,Retail,11001.71,29.977411444141687,27.642487437185927
2022-02-06,Grapevine,Attractions,5738.42,37.75276315789474,9.48499173553719
2022-02-06,Grapevine,Food and Beverage,34913.87,24.5872323943662,57.708876033057855
2022-02-06,Grapevine,Retail,17115.88,40.849355608591885,28.290710743801654
2022-02-06,Gurnee,Attractions,16837.22,132.5765354330709,58.260276816609
2022-02-06,Gurnee,Food and Beverage,22171.77,24.047472885032537,76.71892733564015
2022-02-06,Gurnee,Retail,7507.68,36.62282926829268,25.978131487889275
2022-02-06,Kansas City,Attractions,10746.59,170.58079365079365,95.95169642857142
2022-02-06,Kansas City,Food and Beverage,9973.72,20.778583333333334,89.05107142857142
2022-02-06,Kansas City,Retail,5397.6,33.947169811320755,48.19285714285714
2022-02-06,Manteca,Attractions,7616.38,32.971341991341994,15.23276
2022-02-06,Manteca,Food and Beverage,30557.42,25.571062761506276,61.114839999999994
2022-02-06,Manteca,Retail,10015.98,38.08357414448669,20.031959999999998
2022-02-06,Mason,Attractions,15467.0,135.67543859649123,38.571072319201996
2022-02-06,Mason,Food and Beverage,30008.75,22.311338289962826,74.83478802992519
2022-02-06,Mason,Retail,10012.02,28.524273504273506,24.967630922693267
2022-02-06,Minnesota,Attractions,12547.91,116.18435185185184,31.05918316831683
2022-02-06,Minnesota,Food and Beverage,27125.22,24.132758007117438,67.14163366336633
2022-02-06,Minnesota,Retail,6142.06,34.3131843575419,15.20311881188119
2022-02-06,New England,Attractions,67328.38,192.917994269341,165.83344827586208
2022-02-06,New England,Food and Beverage,52076.12,31.657215805471125,128.2663054187192
2022-02-06,New England,Retail,11587.62,29.041654135338348,28.540935960591135
2022-02-06,Poconos,Attractions,23042.54,86.95298113207548,57.46269326683292
2022-02-06,Poconos,Food and Beverage,37649.56,24.25873711340206,93.8891770573566
2022-02-06,Poconos,Retail,14326.33,38.40839142091153,35.72650872817955
2022-02-06,Sandusky,Attractions,11010.529999999999,112.3523469387755,40.629261992619924
2022-02-06,Sandusky,Food and Beverage,16231.78,21.499046357615896,59.89586715867159
2022-02-06,Sandusky,Retail,7585.11,39.30108808290155,27.98933579335793
2022-02-06,Scottsdale,Attractions,10915.86,57.45189473684211,38.985214285714285
2022-02-06,Scottsdale,Food and Beverage,27664.89,26.44826959847036,98.80317857142857
2022-02-06,Scottsdale,Retail,6360.9800000000005,34.57054347826087,22.717785714285714
2022-02-06,Southern California,Attractions,12660.49,131.88010416666665,26.266576763485478
2022-02-06,Southern California,Food and Beverage,32719.06,28.085030042918454,67.88186721991701
2022-02-06,Southern California,Retail,9206.25,27.646396396396398,19.100103734439834
2022-02-06,Traverse City,Attractions,9475.97,102.99967391304347,45.123666666666665
2022-02-06,Traverse City,Food and Beverage,14439.31,21.778748114630467,68.75861904761905
2022-02-06,Traverse City,Retail,4968.92,30.862857142857145,23.66152380952381
2022-02-06,Williamsburg,Attractions,14642.1,71.07815533980583,51.73886925795053
2022-02-06,Williamsburg,Food and Beverage,25769.1,25.263823529411763,91.05689045936396
2022-02-06,Williamsburg,Retail,9486.36,32.82477508650519,33.52070671378092
2022-02-06,Wisconsin Dells,Attractions,7787.879999999999,169.30173913043475,25.367687296416936
2022-02-06,Wisconsin Dells,Food and Beverage,14875.32,21.972407680945345,48.45381107491857
2022-02-06,Wisconsin Dells,Retail,8522.16,54.629230769230766,27.759478827361562
2022-02-07,Atlanta,Attractions,9822.14,50.891917098445596,26.909972602739725
2022-02-07,Atlanta,Food and Beverage,32524.84,39.76141809290954,89.1091506849315
2022-02-07,Atlanta,Retail,5426.06,27.130300000000002,14.865917808219178
2022-02-07,Colorado,Attractions,7003.31,79.58306818181819,30.057124463519315
2022-02-07,Colorado,Food and Beverage,13562.87,22.94901861252115,58.20974248927039
2022-02-07,Colorado,Retail,3976.09,27.804825174825176,17.064763948497855
2022-02-07,Concord,Attractions,10596.3,94.60982142857142,29.352631578947367
2022-02-07,Concord,Food and Beverage,20864.36,28.27149051490515,57.79601108033241
2022-02-07,Concord,Retail,5614.01,31.89778409090909,15.551274238227148
2022-02-07,Grand Mound,Attractions,15822.92,106.19409395973155,39.75608040201005
2022-02-07,Grand Mound,Food and Beverage,28913.68,23.915368072787427,72.64743718592965
2022-02-07,Grand Mound,Retail,8330.62,32.92735177865613,20.931206030150754
2022-02-07,Grapevine,Attractions,12404.699999999999,96.91171874999999,20.50363636363636
2022-02-07,Grapevine,Food and Beverage,22187.28,23.281511017838405,36.67319008264462
2022-02-07,Grapevine,Retail,7208.9800000000005,34.16578199052133,11.915669421487603
2022-02-07,Gurnee,Attractions,2733.7599999999998,29.71478260869565,9.459377162629757
2022-02-07,Gurnee,Food and Beverage,16562.87,26.373996815286624,57.31096885813148
2022-02-07,Gurnee,Retail,5500.9800000000005,43.314803149606306,19.03453287197232
2022-02-07,Kansas City,Attractions,6681.57,128.49173076923077,39.771249999999995
2022-02-07,Kansas City,Food and Beverage,7010.02,25.21589928057554,41.726309523809526
2022-02-07,Kansas City,Retail,3379.12,22.98721088435374,20.113809523809522
2022-02-07,Manteca,Attractions,7930.49,53.22476510067114,15.86098
2022-02-07,Manteca,Food and Beverage,12773.41,24.192064393939393,25.54682
2022-02-07,Manteca,Retail,6000.33,48.38975806451613,12.00066
2022-02-07,Mason,Attractions,11849.28,97.12524590163935,29.54932668329177
2022-02-07,Mason,Food and Beverage,22764.49,21.763374760994264,56.769301745635914
2022-02-07,Mason,Retail,8013.36,32.182168674698794,19.983441396508727
2022-02-07,Minnesota,Attractions,8714.86,93.70817204301076,21.571435643564357
2022-02-07,Minnesota,Food and Beverage,16831.45,24.183117816091954,41.66200495049505
2022-02-07,Minnesota,Retail,3049.76,28.23851851851852,7.548910891089109
2022-02-07,New England,Attractions,50741.44,163.68206451612903,124.97891625615765
2022-02-07,New England,Food and Beverage,92934.31,65.2170596491228,228.90224137931034
2022-02-07,New England,Retail,9480.8,30.781818181818178,23.351724137931033
2022-02-07,Poconos,Attractions,20469.440000000002,76.37850746268657,51.04598503740649
2022-02-07,Poconos,Food and Beverage,31354.16,23.277030438010392,78.18992518703242
2022-02-07,Poconos,Retail,10836.37,34.62099041533546,27.02336658354115
2022-02-07,Sandusky,Attractions,11036.89,116.1777894736842,40.726531365313654
2022-02-07,Sandusky,Food and Beverage,14414.87,21.611499250374813,53.19140221402214
2022-02-07,Sandusky,Retail,5799.66,31.519891304347826,21.400959409594094
2022-02-07,Scottsdale,Attractions,5388.99,40.51872180451128,19.246392857142855
2022-02-07,Scottsdale,Food and Beverage,22534.28,29.114056847545218,80.47957142857142
2022-02-07,Scottsdale,Retail,4702.73,38.23357723577235,16.795464285714285
2022-02-07,Southern California,Attractions,4541.64,126.15666666666668,9.422489626556017
2022-02-07,Southern California,Food and Beverage,13020.84,26.2516935483871,27.014190871369294
2022-02-07,Southern California,Retail,3989.15,26.072875816993463,8.276244813278009
2022-02-07,Traverse City,Attractions,8608.800000000001,78.97981651376148,43.92244897959184
2022-02-07,Traverse City,Food and Beverage,13262.28,21.321993569131834,67.66469387755103
2022-02-07,Traverse City,Retail,5619.99,33.65263473053892,28.673418367346937
2022-02-07,Williamsburg,Attractions,14570.32,70.72970873786407,40.028351648351645
2022-02-07,Williamsburg,Food and Beverage,48773.97,50.43843846949328,133.99442307692308
2022-02-07,Williamsburg,Retail,8830.77,32.70655555555556,24.260357142857146
2022-02-07,Wisconsin Dells,Attractions,5302.98,165.718125,17.273550488599348
2022-02-07,Wisconsin Dells,Food and Beverage,10083.58,21.500170575692962,32.845537459283385
2022-02-07,Wisconsin Dells,Retail,3170.57,32.35275510204082,10.327589576547231
2022-02-08,Atlanta,Attractions,5409.88,48.73765765765766,14.82158904109589
